t;segment;xs;x;y;b;H;W;Q;U;A
29548800.0;1;75245.0;1.42794;43.602940000000004;125.52;126.58;172.01;95.9;1.4573;65.809
29548800.0;1;74991.0;1.42499;43.6037;123.56;125.82;122.53;95.897;0.83293;115.13
29548800.0;1;74742.0;1.42208;43.60447;124.52;125.56;128.68;95.89399999999999;1.2254;78.256
29548800.0;1;74503.0;1.4193;43.6052;123.8;125.27;128.17;95.891;0.8347100000000001;114.88
29548800.0;1;74212.0;1.41609;43.606359999999995;123.51;125.03;128.89;95.887;0.98172;97.67200000000001
29548800.0;1;73988.0;1.41395;43.60764;122.41;124.97;122.81;95.884;0.63427;151.17
29548800.0;1;73761.0;1.4118;43.608940000000004;123.44;124.88;134.77;95.881;0.9154;104.74
29548800.0;1;73521.0;1.40959;43.6104;123.46;124.61;153.09;95.87799999999999;0.9903;96.81700000000001
29548800.0;1;73283.0;1.40753;43.61193;122.83;124.41;118.51;95.875;0.8382799999999999;114.37
29548800.0;1;73019.0;1.40545;43.61375;122.37;124.18;149.59;95.87100000000001;0.9192600000000001;104.29
29548800.0;1;72745.0;1.40357;43.6158;123.09;123.75;134.31;95.868;1.7519;54.724
29548800.0;1;72507.0;1.4026100000000001;43.61782;120.1;123.65;105.14;95.865;0.61082;156.94
29548800.0;1;72256.0;1.40171;43.61998;120.82;123.62;128.35;95.861;0.49268999999999996;194.57
29548800.0;1;72046.0;1.4010799999999999;43.621809999999996;120.67;123.61;106.0;95.859;0.46528;206.02
29548800.0;1;71909.0;1.40091;43.62303;121.68;123.6;158.67;97.757;0.48122;203.14
29548800.0;1;71811.0;1.40088;43.623909999999995;122.08;123.56;149.07;97.755;0.6991;139.83
29548800.0;1;71718.0;1.40096;43.62474;121.9;123.54;134.82;97.75399999999999;0.6129100000000001;159.49
29548800.0;1;71410.0;1.40129;43.6275;121.72;123.48;157.34;97.75;0.55565;175.92
29548800.0;1;71131.0;1.40211;43.629940000000005;122.1;123.39;159.13;97.74600000000001;0.6918;141.29
29548800.0;1;70632.0;1.40343;43.63432;122.05;122.92;150.67;97.74;1.3025;75.039
29548800.0;1;70143.0;1.40337;43.63867;120.15;122.1;145.11;97.735;0.79051;123.64
29548800.0;1;69527.0;1.4018899999999999;43.6441;120.16;121.24;52.388000000000005;97.72399999999999;1.9646;49.743
29548800.0;1;69070.0;1.40111;43.64816;118.46;120.64;105.07;97.721;0.6834399999999999;142.98
29548800.0;1;68601.0;1.40403;43.6517;119.34;120.24;127.71;97.71799999999999;1.5478;63.132
29548800.0;1;68013.0;1.40665;43.65647;115.67;118.71;76.295;97.714;0.91874;106.36
29548800.0;1;67468.0;1.40582;43.66131;116.62;118.55;103.35;97.711;0.7343;133.07
29548800.0;1;67135.0;1.40375;43.66388;114.94;118.48;88.75399999999999;97.709;0.62065;157.43
29548800.0;1;66860.0;1.4014;43.66565;114.72;118.42;109.99;97.70700000000001;0.66345;147.27
29548800.0;1;66574.0;1.39819;43.66667;114.96;118.31;121.52;97.705;0.6889;141.83
29548800.0;1;66287.0;1.39465;43.66686;117.11;118.2;160.9;97.70299999999999;0.8868;110.18
29548800.0;1;65987.0;1.39093;43.66693;116.54;117.84;146.78;97.70200000000001;0.94996;102.85
29548800.0;1;65765.0;1.38818;43.66693;116.44;117.37;135.19;97.7;1.3899;70.293
29548800.0;1;65462.0;1.3845299999999998;43.66745;115.13;116.17;73.929;97.699;2.2386;43.644
29548800.0;1;65216.0;1.38198;43.668620000000004;113.04;115.36;92.436;97.698;1.3776;70.919
29548800.0;1;64898.0;1.37939;43.670770000000005;113.54;115.02;94.03200000000001;97.698;1.0824;90.26
29548800.0;1;64510.0;1.37625;43.673429999999996;113.13;114.46;96.52799999999999;97.697;1.4763;66.17699999999999
29548800.0;1;64336.0;1.37491;43.674640000000004;111.7;114.44;108.96;97.696;0.6458;151.28
29548800.0;1;64026.0;1.37277;43.67696;112.85;114.31;103.68;97.696;0.91786;106.44
29548800.0;1;63768.0;1.37132;43.67902;111.59;114.24;99.615;97.696;0.6863;142.35
29548800.0;1;63521.0;1.37019;43.68108;109.45;114.24;103.39;97.696;0.35028000000000004;278.91
29548800.0;1;63243.0;1.3688200000000001;43.683370000000004;112.56;114.2;120.17;97.696;0.7087600000000001;137.84
29548800.0;1;63048.0;1.36812;43.68504;112.28;114.15;123.95;97.696;0.67969;143.74
29548800.0;1;62830.0;1.3675700000000002;43.68696;111.53;114.11;118.67;97.695;0.57199;170.8
29548800.0;1;62537.0;1.3674;43.6896;112.68;114.05;140.29;97.695;0.70005;139.55
29548800.0;1;62259.0;1.36761;43.69208;112.83;113.82;145.35;97.695;1.1178;87.40299999999999
29548800.0;1;61818.0;1.36828;43.696020000000004;112.07;112.92;139.06;97.695;1.3845;70.565
29548800.0;1;61542.0;1.3689200000000001;43.698440000000005;111.01;112.47;193.75;97.695;0.69772;140.02
29548800.0;1;61338.0;1.36824;43.7002;108.89;112.43;85.851;97.696;0.75089;130.11
29548800.0;1;61253.0;1.36786;43.70091;109.57;112.41;104.86;97.696;0.69716;140.13
29548800.0;1;61197.0;1.3676;43.70139;109.54;112.39;109.27;97.696;0.75683;129.09
29548800.0;1;60961.0;1.3664;43.70332;110.9;112.3;143.05;97.696;0.8433200000000001;115.85
29548800.0;1;60636.0;1.3638299999999999;43.705529999999996;110.52;111.77;76.645;97.697;1.6846;57.996
29548800.0;1;60352.0;1.36048;43.70628;109.63;111.26;104.83;97.697;1.1007;88.755
29548800.0;1;60057.0;1.3569799999999999;43.70706;109.26;110.93;122.89;97.697;0.94619;103.25
29548800.0;1;59754.0;1.3535;43.70807;109.38;110.53;125.78;97.697;1.3818;70.703
29548800.0;1;59496.0;1.3504;43.70865;108.7;110.17;132.43;97.695;0.87613;111.51
29548800.0;1;59146.0;1.34713;43.7107;108.18;110.08;117.93;98.704;0.54776;180.19
29548800.0;1;58931.0;1.34525;43.712070000000004;108.18;110.04;135.91;98.70200000000001;0.5655;174.54
29548800.0;1;58626.0;1.34285;43.71419;106.51;110.03;145.26;98.698;0.36161;272.94
29548800.0;1;58317.0;1.34188;43.71685;107.07;110.0;143.47;98.695;0.5454600000000001;180.94
29548800.0;1;58044.0;1.34281;43.719190000000005;108.67;109.87;142.71;98.69200000000001;1.0782;91.53200000000001
29548800.0;1;57538.0;1.34264;43.72337;108.06;109.0;139.57;98.68799999999999;1.208;81.696
29548800.0;1;56930.0;1.33731;43.72712;106.51;108.23;106.27;98.682;0.87926;112.23
29548800.0;1;56325.0;1.33044;43.7293;107.02;107.77;180.19;98.676;1.2861;76.725
29548800.0;1;55925.0;1.32736;43.73202;105.41;106.53;103.25;98.67200000000001;1.2027;82.04299999999999
29548800.0;1;55516.0;1.32464;43.73513;103.44;106.46;101.13;98.667;0.47005;209.91
29548800.0;1;54717.0;1.3196299999999999;43.74086;105.21;106.14;156.71;98.65700000000001;1.226;80.469
29548800.0;1;54328.0;1.31518;43.741929999999996;103.13;105.47;111.64;98.648;1.1786;83.70100000000001
29548800.0;1;53931.0;1.31172;43.74447;103.01;105.17;87.22;98.63799999999999;0.68016;145.02
29548800.0;1;53337.0;1.31203;43.74943;101.5;105.1;76.11;98.625;0.53475;184.43
29548800.0;1;52894.0;1.31389;43.75312;101.79;105.1;126.99;98.61399999999999;0.30987;318.24
29548800.0;1;52300.0;1.31731;43.75785;103.4;105.01;139.93;98.596;0.76648;128.63
29548800.0;1;51902.0;1.31971;43.760979999999996;103.5;104.71;155.28;98.584;1.0653;92.541
29548800.0;1;51424.0;1.3221399999999999;43.7649;102.68;103.98;124.4;98.569;0.9474899999999999;104.03
29548800.0;1;51116.0;1.32445;43.76709;102.0;103.6;131.3;98.55799999999999;0.84465;116.69
29548800.0;1;50603.0;1.3270899999999999;43.77122;101.58;102.72;128.63;98.54299999999999;1.6992;57.992
29548800.0;1;50208.0;1.32595;43.77433;98.03;101.88;97.166;105.69;0.7701899999999999;137.23
29548800.0;1;49836.0;1.32139;43.77384;98.24;101.74;73.158;105.68;0.88889;118.89
29548800.0;1;49335.0;1.3153700000000002;43.77458;99.88;101.63;117.64;105.65;0.7599100000000001;139.03
29548800.0;1;48629.0;1.30759;43.77751;100.16;101.09;107.16;104.28;1.3687;76.187
29548800.0;1;48555.0;1.3067600000000001;43.7778;98.42;100.99;119.81;102.46;0.68172;150.29
29548800.0;1;48434.0;1.3053700000000001;43.77819;99.75;100.89;128.65;102.91;1.1386;90.37700000000001
29548800.0;1;47923.0;1.2993299999999999;43.77961;99.14;100.0;121.12;103.83;1.2388;83.82
29548800.0;1;47378.0;1.2928;43.78051;97.13;99.634;92.656;104.37;0.64035;162.99
29548800.0;1;46853.0;1.2891700000000001;43.78435;97.47;99.34;120.54;104.71;1.1504;91.016
29548800.0;1;46256.0;1.28834;43.78968;97.7;98.99600000000001;162.7;104.95;0.73812;142.19
29548800.0;1;45846.0;1.28564;43.79262;96.49;98.882;122.42;105.11;0.64905;161.94
29548800.0;1;45543.0;1.28196;43.79314;97.8;98.721;163.71;105.19;0.9253899999999999;113.67
29548800.0;1;44932.0;1.27484;43.7946;96.38;98.29700000000001;119.77;108.94;0.6046;180.19
29548800.0;1;44419.0;1.2720799999999999;43.79857;96.49;98.163;141.98;108.88;0.60038;181.36
29548800.0;1;43901.0;1.27663;43.8017;96.24;97.84700000000001;168.08;108.76;0.73911;147.15
29548800.0;1;43421.0;1.28001;43.80506;95.85;97.436;256.68;108.68;0.54287;200.19
29548800.0;1;42812.0;1.27583;43.808890000000005;95.55;96.98;133.23;108.56;0.85125;127.53
29548800.0;1;42410.0;1.27109;43.8079;95.48;96.525;114.85;108.53;1.208;89.84299999999999
29548800.0;1;41586.0;1.2615;43.8075;93.73;95.102;76.502;108.48;1.291;84.027
29548800.0;1;40928.0;1.25655;43.81183;91.801;94.884;111.12;108.42;0.46889;231.23
29548800.0;1;40457.0;1.2550299999999999;43.81609;91.95100000000001;94.825;101.19;108.38;0.56212;192.81
29548800.0;1;39946.0;1.25625;43.82005;92.419;94.704;100.07;108.34;0.75434;143.62
29548800.0;1;39344.0;1.25994;43.82486;92.691;94.359;92.395;108.29;1.0294;105.2
29548800.0;1;38824.0;1.25555;43.828109999999995;91.604;94.069;87.16799999999999;108.26;0.8453700000000001;128.06
29548800.0;1;37531.0;1.2463;43.83445;91.344;93.289;105.9;108.18;0.7377199999999999;146.64
29548800.0;1;35363.0;1.24365;43.849470000000004;90.02799999999999;91.359;118.93;108.06;1.4415;74.962
29548800.0;1;34739.0;1.24302;43.8547;87.65899999999999;90.163;102.92;108.04;0.8666;124.68
29548800.0;1;33736.0;1.2387;43.86271;87.31200000000001;89.755;94.62899999999999;108.02;0.86515;124.86
29548800.0;1;33112.0;1.23395;43.86708;87.45;89.294;102.83;108.01;1.1736;92.029
29548800.0;1;32221.0;1.2234200000000002;43.86844;85.307;87.955;63.8;108.0;1.1805;91.49
29548800.0;1;31462.0;1.21866;43.87423;85.169;87.5;104.21;108.0;0.8084;133.6
29548800.0;1;30426.0;1.21793;43.88325;85.443;87.008;97.87799999999999;108.01;0.92943;116.22
29548800.0;1;29733.0;1.21096;43.88605;84.81;86.32;106.83;108.02;1.1333;95.31200000000001
29548800.0;1;28616.0;1.2048;43.89266;82.935;84.977;88.439;108.06;0.867;124.64
29548800.0;1;28174.0;1.20804;43.895590000000006;83.07;84.801;95.939;108.1;0.88336;122.37
29548800.0;1;27335.0;1.2090100000000001;43.9021;82.098;84.51799999999999;105.4;108.17;0.68565;157.76
29548800.0;1;26572.0;1.2046299999999999;43.90804;81.452;84.19200000000001;128.95;108.24;0.49926000000000004;216.81
29548800.0;1;24528.0;1.18794;43.91248;81.25;83.25200000000001;143.73;108.48;0.81777;132.66
29548800.0;1;22259.0;1.1894799999999999;43.93162;79.58800000000001;81.32600000000001;129.46;108.82;0.7025899999999999;154.89
29548800.0;1;20214.0;1.18757;43.9438;77.375;79.627;132.38;109.18;0.97275;112.24
29548800.0;1;17949.0;1.17215;43.953559999999996;75.932;77.77199999999999;176.84;109.67;0.62626;175.12
29548800.0;1;16332.0;1.16341;43.96622;73.288;76.175;75.979;110.11;1.0418;105.69
29548800.0;1;15476.0;1.16155;43.97357;73.696;75.619;131.32;110.31;0.93015;118.59
29548800.0;1;14047.0;1.15774;43.985640000000004;72.73;74.14699999999999;94.205;110.59;1.2706;87.036
29548800.0;1;13707.0;1.15448;43.9875;72.5;73.691;99.195;110.65;1.1479;96.39
29548800.0;1;13016.0;1.14636;43.98955;71.25;72.858;84.17299999999999;110.79;1.2915;85.788
29548800.0;1;12626.0;1.14191;43.99095;70.17;72.748;81.801;110.88;0.67078;165.3
29548800.0;1;12241.0;1.13774;43.992670000000004;71.205;72.535;77.58800000000001;110.95;1.3578;81.715
29548800.0;1;11734.0;1.13201;43.99456;70.31;71.797;91.913;111.04;1.4549;76.321
29548800.0;1;11215.0;1.12581;43.99583;69.37100000000001;71.085;156.87;111.16;0.8517100000000001;130.51
29548800.0;1;10343.0;1.11572;43.99903;68.87899999999999;70.36399999999999;104.42;111.39;1.1794;94.448
29548800.0;1;9873.8;1.11419;44.00292;67.938;69.77600000000001;89.243;111.5;1.2332;90.40899999999999
29548800.0;1;9387.9;1.1142;44.0072;66.665;69.545;83.165;111.62;0.80909;137.95
29548800.0;1;8867.5;1.1118700000000001;44.01145;67.708;69.168;78.345;111.73;1.4384;77.67399999999999
29548800.0;1;8279.1;1.1057;44.014179999999996;66.955;68.49600000000001;111.54;111.86;0.97798;114.38
29548800.0;1;7598.1;1.10261;44.01943;65.107;68.307;109.74;112.07;0.56283;199.12
29548800.0;1;7072.8;1.09636;44.01883;66.67699999999999;68.184;131.46;112.23;0.76804;146.12
29548800.0;1;6505.3;1.09159;44.01706;66.09100000000001;67.967;109.59;112.38;0.7911;142.06
29548800.0;1;5664.6;1.08279;44.02044;66.02;67.248;107.21;112.6;1.7153;65.645
29548800.0;1;5224.7;1.0786200000000001;44.02277;63.37;66.569;98.29799999999999;112.73;0.77103;146.21
29548800.0;1;4728.8;1.07724;44.02683;64.69;66.391;102.87;112.86;0.89466;126.15
29548800.0;1;4199.0;1.08257;44.03033;64.788;65.749;112.42;112.99;1.5008;75.282
29548800.0;1;3622.1;1.08629;44.033770000000004;62.114;65.333;84.615;113.23;0.57301;197.61
29548800.0;1;3092.3;1.0816299999999999;44.03716;63.123999999999995;65.157;124.49;113.42;0.67416;168.24
29548800.0;1;2621.6;1.0759;44.039;63.07;64.791;153.1;113.6;0.9257200000000001;122.72
29548800.0;1;1486.9;1.06428;44.04339;61.873000000000005;63.913000000000004;146.26;113.93;0.5554899999999999;205.09
29548800.0;1;1044.6;1.0637;44.04742;61.99;63.641000000000005;114.56;114.07;1.241;91.917
29548800.0;1;552.09;1.0635;44.051840000000006;62.13;63.358000000000004;215.15;114.28;0.55698;205.17
29548800.0;1;0.0;1.06295;44.05679;60.31;63.318999999999996;253.88;114.67;0.24368;470.58
29635200.0;1;75245.0;1.42794;43.602940000000004;125.52;126.63;190.36;113.0;1.5138;74.648
29635200.0;1;74991.0;1.42499;43.6037;123.56;125.91;131.13;113.05;0.8879299999999999;127.32
29635200.0;1;74742.0;1.42208;43.60447;124.52;125.64;130.77;113.1;1.2751;88.697
29635200.0;1;74503.0;1.4193;43.6052;123.8;125.37;130.08;113.14;0.8872;127.53
29635200.0;1;74212.0;1.41609;43.606359999999995;123.51;125.13;131.92;113.2;1.0219;110.77
29635200.0;1;73988.0;1.41395;43.60764;122.41;125.07;124.04;113.24;0.69593;162.71
29635200.0;1;73761.0;1.4118;43.608940000000004;123.44;124.97;137.42;113.27;0.97449;116.23
29635200.0;1;73521.0;1.40959;43.6104;123.46;124.7;156.61;113.31;1.0142;111.73
29635200.0;1;73283.0;1.40753;43.61193;122.83;124.51;142.92;113.36;0.88764;127.71
29635200.0;1;73019.0;1.40545;43.61375;122.37;124.29;150.5;113.39;0.9426899999999999;120.29
29635200.0;1;72745.0;1.40357;43.6158;123.09;123.81;135.88;113.54;1.8333;61.931999999999995
29635200.0;1;72507.0;1.4026100000000001;43.61782;120.1;123.78;107.8;114.66;0.67209;170.61
29635200.0;1;72256.0;1.40171;43.61998;120.82;123.75;129.15;114.39;0.54302;210.66
29635200.0;1;72046.0;1.4010799999999999;43.621809999999996;120.67;123.73;109.86;114.17;0.52093;219.17
29635200.0;1;71909.0;1.40091;43.62303;121.68;123.71;160.8;119.5;0.53799;222.12
29635200.0;1;71811.0;1.40088;43.623909999999995;122.08;123.68;150.62;119.46;0.76015;157.15
29635200.0;1;71718.0;1.40096;43.62474;121.9;123.66;135.28;119.43;0.68338;174.76
29635200.0;1;71410.0;1.40129;43.6275;121.72;123.58;157.66;119.37;0.61995;192.55
29635200.0;1;71131.0;1.40211;43.629940000000005;122.1;123.49;160.16;119.33;0.7621100000000001;156.58
29635200.0;1;70632.0;1.40343;43.63432;122.05;122.99;151.97;119.3;1.3917;85.72
29635200.0;1;70143.0;1.40337;43.63867;120.15;122.23;146.78;119.31;0.83365;143.11
29635200.0;1;69527.0;1.4018899999999999;43.6441;120.16;121.54;141.75;119.35;1.6035;74.429
29635200.0;1;69070.0;1.40111;43.64816;118.46;120.75;112.6;119.37;0.77081;154.86
29635200.0;1;68601.0;1.40403;43.6517;119.34;120.31;128.58;119.32;1.6572;72.001
29635200.0;1;68013.0;1.40665;43.65647;115.67;118.88;83.387;119.34;0.99672;119.73
29635200.0;1;67468.0;1.40582;43.66131;116.62;118.7;106.91;119.35;0.80324;148.58
29635200.0;1;67135.0;1.40375;43.66388;114.94;118.62;92.884;119.35;0.70315;169.74
29635200.0;1;66860.0;1.4014;43.66565;114.72;118.54;109.99;119.36;0.7408399999999999;161.11
29635200.0;1;66574.0;1.39819;43.66667;114.96;118.42;121.52;119.36;0.76767;155.49
29635200.0;1;66287.0;1.39465;43.66686;117.11;118.3;164.01;119.37;0.94634;126.14
29635200.0;1;65987.0;1.39093;43.66693;116.54;117.93;155.41;119.37;1.0196;117.07
29635200.0;1;65765.0;1.38818;43.66693;116.44;117.46;157.04;119.37;1.4173;84.225
29635200.0;1;65462.0;1.3845299999999998;43.66745;115.13;116.28;88.537;119.37;2.2857;52.225
29635200.0;1;65216.0;1.38198;43.668620000000004;113.04;115.5;95.37100000000001;119.37;1.4217;83.959
29635200.0;1;64898.0;1.37939;43.670770000000005;113.54;115.15;95.775;119.36;1.1662;102.35
29635200.0;1;64510.0;1.37625;43.673429999999996;113.13;114.6;105.34;119.33;1.4785;80.711
29635200.0;1;64336.0;1.37491;43.674640000000004;111.7;114.58;114.68;119.32;0.71267;167.42
29635200.0;1;64026.0;1.37277;43.67696;112.85;114.45;116.54;119.29;0.98067;121.64
29635200.0;1;63768.0;1.37132;43.67902;111.59;114.37;102.25;119.27;0.7682899999999999;155.24
29635200.0;1;63521.0;1.37019;43.68108;109.45;114.37;105.47;119.25;0.40818000000000004;292.14
29635200.0;1;63243.0;1.3688200000000001;43.683370000000004;112.56;114.32;121.58;119.22;0.7840199999999999;152.06
29635200.0;1;63048.0;1.36812;43.68504;112.28;114.26;127.65;119.2;0.75572;157.73
29635200.0;1;62830.0;1.3675700000000002;43.68696;111.53;114.22;123.36;119.18;0.64977;183.42
29635200.0;1;62537.0;1.3674;43.6896;112.68;114.14;141.9;119.16;0.7790600000000001;152.95
29635200.0;1;62259.0;1.36761;43.69208;112.83;113.9;147.86;119.14;1.2028;99.052
29635200.0;1;61818.0;1.36828;43.696020000000004;112.07;113.0;141.29;119.1;1.4482;82.242
29635200.0;1;61542.0;1.3689200000000001;43.698440000000005;111.01;112.62;201.85;119.05;0.69789;170.58
29635200.0;1;61338.0;1.36824;43.7002;108.89;112.58;110.24;119.01;0.8235299999999999;144.51
29635200.0;1;61253.0;1.36786;43.70091;109.57;112.56;104.86;119.0;0.76813;154.92
29635200.0;1;61197.0;1.3676;43.70139;109.54;112.53;114.95;118.99;0.8213799999999999;144.87
29635200.0;1;60961.0;1.3664;43.70332;110.9;112.44;150.16;118.95;0.8754700000000001;135.87
29635200.0;1;60636.0;1.3638299999999999;43.705529999999996;110.52;111.92;116.57;118.9;1.6365;72.655
29635200.0;1;60352.0;1.36048;43.70628;109.63;111.36;110.56;118.87;1.1856;100.26
29635200.0;1;60057.0;1.3569799999999999;43.70706;109.26;111.03;122.89;118.83;1.0332;115.01
29635200.0;1;59754.0;1.3535;43.70807;109.38;110.62;132.21;118.79;1.4319;82.956
29635200.0;1;59496.0;1.3504;43.70865;108.7;110.29;146.95;118.73;0.92295;128.64
29635200.0;1;59146.0;1.34713;43.7107;108.18;110.19;119.5;119.87;0.6177600000000001;194.04
29635200.0;1;58931.0;1.34525;43.712070000000004;108.18;110.16;137.09;119.83;0.6310899999999999;189.87
29635200.0;1;58626.0;1.34285;43.71419;106.51;110.14;145.91;119.76;0.41451000000000005;288.92
29635200.0;1;58317.0;1.34188;43.71685;107.07;110.1;144.09;119.69;0.61127;195.81
29635200.0;1;58044.0;1.34281;43.719190000000005;108.67;109.96;145.78;119.64;1.1506;103.98
29635200.0;1;57538.0;1.34264;43.72337;108.06;109.08;141.12;119.55;1.2835;93.147
29635200.0;1;56930.0;1.33731;43.72712;106.51;108.32;110.11;119.43;0.97556;122.42
29635200.0;1;56325.0;1.33044;43.7293;107.02;107.83;182.03;119.31;1.3787;86.54
29635200.0;1;55925.0;1.32736;43.73202;105.41;106.63;104.0;119.24;1.2782;93.28200000000001
29635200.0;1;55516.0;1.32464;43.73513;103.44;106.56;101.64;119.15;0.54062;220.39
29635200.0;1;54717.0;1.3196299999999999;43.74086;105.21;106.22;157.56;118.96;1.2855;92.538
29635200.0;1;54328.0;1.31518;43.741929999999996;103.13;105.59;113.29;118.85;1.2163;97.713
29635200.0;1;53931.0;1.31172;43.74447;103.01;105.3;88.152;118.74;0.76183;155.86
29635200.0;1;53337.0;1.31203;43.74943;101.5;105.21;77.525;118.61;0.61537;192.75
29635200.0;1;52894.0;1.31389;43.75312;101.79;105.2;127.8;118.5;0.35708;331.87
29635200.0;1;52300.0;1.31731;43.75785;103.4;105.1;142.13;118.32;0.83278;142.08
29635200.0;1;51902.0;1.31971;43.760979999999996;103.5;104.79;156.93;118.21;1.1259;104.99
29635200.0;1;51424.0;1.3221399999999999;43.7649;102.68;104.09;128.74;118.06;1.0014;117.89
29635200.0;1;51116.0;1.32445;43.76709;102.0;103.71;139.89;117.96;0.9014;130.86
29635200.0;1;50603.0;1.3270899999999999;43.77122;101.58;102.77;130.59;117.82;1.8114;65.046
29635200.0;1;50208.0;1.32595;43.77433;98.03;102.03;100.23;129.55;0.84783;152.8
29635200.0;1;49836.0;1.32139;43.77384;98.24;101.88;74.169;129.41;1.0019;129.17
29635200.0;1;49335.0;1.3153700000000002;43.77458;99.88;101.75;118.68;129.22;0.8392200000000001;153.98
29635200.0;1;48629.0;1.30759;43.77751;100.16;101.2;108.23;127.46;1.4515;87.811
29635200.0;1;48555.0;1.3067600000000001;43.7778;98.42;101.1;120.78;125.54;0.76937;163.18
29635200.0;1;48434.0;1.3053700000000001;43.77819;99.75;100.98;130.55;125.93;1.2257;102.75
29635200.0;1;47923.0;1.2993299999999999;43.77961;99.14;100.12;121.5;126.67;1.2997;97.456
29635200.0;1;47378.0;1.2928;43.78051;97.13;99.785;94.741;127.04;0.71731;177.11
29635200.0;1;46853.0;1.2891700000000001;43.78435;97.47;99.477;129.66;127.26;1.1727;108.52
29635200.0;1;46256.0;1.28834;43.78968;97.7;99.12299999999999;167.76;127.32;0.7803899999999999;163.14
29635200.0;1;45846.0;1.28564;43.79262;96.49;99.001;125.37;127.34;0.72096;176.62
29635200.0;1;45543.0;1.28196;43.79314;97.8;98.835;165.04;127.33;0.9624;132.31
29635200.0;1;44932.0;1.27484;43.7946;96.38;98.461;121.26;131.56;0.6580699999999999;199.91
29635200.0;1;44419.0;1.2720799999999999;43.79857;96.49;98.32600000000001;141.98;131.4;0.64258;204.48
29635200.0;1;43901.0;1.27663;43.8017;96.24;97.988;274.77;131.09;0.72523;180.76
29635200.0;1;43421.0;1.28001;43.80506;95.85;97.555;263.35;130.75;0.5656100000000001;231.16
29635200.0;1;42812.0;1.27583;43.808890000000005;95.55;97.089;135.25;130.31;0.91681;142.13
29635200.0;1;42410.0;1.27109;43.8079;95.48;96.626;116.44;130.19;1.2826;101.51
29635200.0;1;41586.0;1.2615;43.8075;93.73;95.279;104.61;129.91;1.3079;99.33
29635200.0;1;40928.0;1.25655;43.81183;91.801;95.053;111.58;129.72;0.51878;250.05
29635200.0;1;40457.0;1.2550299999999999;43.81609;91.95100000000001;94.98700000000001;103.14;129.58;0.6188;209.4
29635200.0;1;39946.0;1.25625;43.82005;92.419;94.85799999999999;101.24;129.43;0.8135899999999999;159.09
29635200.0;1;39344.0;1.25994;43.82486;92.691;94.516;95.101;129.28;1.0773;120.0
29635200.0;1;38824.0;1.25555;43.828109999999995;91.604;94.229;90.854;129.16;0.90728;142.36
29635200.0;1;37531.0;1.2463;43.83445;91.344;93.42200000000001;106.1;128.88;0.8021199999999999;160.68
29635200.0;1;35363.0;1.24365;43.849470000000004;90.02799999999999;91.447;122.39;128.39;1.5013;85.52
29635200.0;1;34739.0;1.24302;43.8547;87.65899999999999;90.30799999999999;104.13;128.29;0.91875;139.63
29635200.0;1;33736.0;1.2387;43.86271;87.31200000000001;89.884;96.228;128.12;0.93374;137.21
29635200.0;1;33112.0;1.23395;43.86708;87.45;89.416;107.7;128.02;1.2208;104.87
29635200.0;1;32221.0;1.2234200000000002;43.86844;85.307;88.111;69.673;127.87;1.2553;101.87
29635200.0;1;31462.0;1.21866;43.87423;85.169;87.63799999999999;106.81;127.75;0.8627;148.09
29635200.0;1;30426.0;1.21793;43.88325;85.443;87.12799999999999;101.42;127.58;0.9956;128.14
29635200.0;1;29733.0;1.21096;43.88605;84.81;86.42;107.57;127.48;1.2021;106.05
29635200.0;1;28616.0;1.2048;43.89266;82.935;85.12899999999999;94.323;127.29;0.91845;138.6
29635200.0;1;28174.0;1.20804;43.895590000000006;83.07;84.955;99.861;127.21;0.92584;137.4
29635200.0;1;27335.0;1.2090100000000001;43.9021;82.098;84.675;106.98;127.02;0.72838;174.38
29635200.0;1;26572.0;1.2046299999999999;43.90804;81.452;84.334;130.34;126.83;0.53909;235.27
29635200.0;1;24528.0;1.18794;43.91248;81.25;83.346;145.99;126.35;0.8641200000000001;146.22
29635200.0;1;22259.0;1.1894799999999999;43.93162;79.58800000000001;81.429;130.49;125.8;0.74805;168.18
29635200.0;1;20214.0;1.18757;43.9438;77.375;79.711;140.78;125.36;1.0136;123.68
29635200.0;1;17949.0;1.17215;43.953559999999996;75.932;77.86399999999999;177.96;124.81;0.6522899999999999;191.34
29635200.0;1;16332.0;1.16341;43.96622;73.288;76.27600000000001;77.278;124.34;1.0961;113.44
29635200.0;1;15476.0;1.16155;43.97357;73.696;75.703;133.12;124.16;0.95715;129.72
29635200.0;1;14047.0;1.15774;43.985640000000004;72.73;74.212;95.21600000000001;123.88;1.3287;93.23100000000001
29635200.0;1;13707.0;1.15448;43.9875;72.5;73.763;99.581;123.81;1.1956;103.56
29635200.0;1;13016.0;1.14636;43.98955;71.25;72.942;89.488;123.67;1.3291;93.051
29635200.0;1;12626.0;1.14191;43.99095;70.17;72.828;83.27799999999999;123.59;0.7187399999999999;171.95
29635200.0;1;12241.0;1.13774;43.992670000000004;71.205;72.604;78.528;123.51;1.4174;87.14399999999999
29635200.0;1;11734.0;1.13201;43.99456;70.31;71.862;96.22200000000001;123.42;1.4968;82.455
29635200.0;1;11215.0;1.12581;43.99583;69.37100000000001;71.14;157.26;123.3;0.8857799999999999;139.2
29635200.0;1;10343.0;1.11572;43.99903;68.87899999999999;70.42399999999999;106.08;123.08;1.2214;100.77
